Date,Open,High,Low,Close,Volume,Change
2010-05-17,35944,35944,34825,35263,521131,-0.0333342471010718
2010-05-18,35457,35798,34776,35701,359157,0.0124209511385871
2010-05-19,35165,35409,33901,34388,800864,-0.03677768129744263
2010-05-20,34095,34825,33269,33318,424895,-0.031115505408863542
2010-05-24,33074,33804,32344,33075,440998,-0.007293354943273878
2010-05-25,32393,33755,31128,31859,735231,-0.036764928193499635
2010-05-26,32296,32636,31274,31421,509836,-0.013748077466335995
2010-05-27,31420,32247,31274,32004,553461,0.018554469940485596
2010-05-28,32442,33074,32296,32783,654337,0.02434070741157357
2010-05-31,32734,33755,32636,33512,312009,0.02223713510050951
2010-06-01,33463,33560,32782,33415,269430,-0.0028944855574122297
2010-06-03,33609,34047,33512,33999,361648,0.01747718090677841
2010-06-04,34047,34047,33269,33464,245637,-0.01573575693402751
2010-06-07,32247,32734,32004,32296,434143,-0.03490317953621802
2010-06-08,32198,32831,32053,32734,280565,0.013562051027991018
2010-06-09,33366,35311,33269,35215,1273721,0.0757927537117371
2010-06-10,35360,35798,34728,35458,672395,0.0069004685503337715
2010-06-11,35895,35992,35020,35458,458453,0.0
2010-06-14,35457,35992,35214,35750,353756,0.008235095042021578
2010-06-15,35798,36673,35798,36139,396111,0.010881118881118867
2010-06-16,36430,36625,35846,35944,311202,-0.005395832756855512
2010-06-17,36284,37403,36236,37403,607775,0.04059091920765634
2010-06-18,37792,37792,36771,37257,288450,-0.0039034302061331516
2010-06-21,37403,37646,37160,37306,329754,0.0013151890919826936
2010-06-22,37160,37160,36576,36577,417223,-0.01954109258564307
2010-06-23,36138,37062,36041,36625,289208,0.001312300079284734
2010-06-24,36527,37743,36479,37598,444989,0.026566552901023943
2010-06-25,37111,37597,37062,37209,537479,-0.010346295015692286
2010-06-28,37452,38132,37062,37987,298544,0.02090891988497412
2010-06-29,38132,38181,36138,36139,445838,-0.04864822176007577
2010-06-30,35360,36916,35068,36285,430740,0.004039956833338021
2010-07-01,35895,37111,35506,36966,383169,0.018768085985944705
2010-07-02,37354,38522,37062,37744,851844,0.021046366931775085
2010-07-05,38084,38132,36527,36674,415624,-0.028348876642645182
2010-07-06,36527,36527,35409,36139,410110,-0.014587991492610586
2010-07-07,36284,36771,35701,36382,248120,0.006724037743158329
2010-07-08,37062,37257,36771,36771,282812,0.010692100489252843
2010-07-09,37160,37987,36576,37938,509760,0.03173696663131276
2010-07-12,38230,38570,37354,37890,421446,-0.0012652222046496409
2010-07-13,37841,38570,37452,38522,592950,0.016679862760622832
2010-07-14,39446,40029,39348,39543,978602,0.0265043351850891
2010-07-15,39689,40175,39105,39495,585997,-0.0012138684470071048
2010-07-16,39494,39786,38959,39008,438203,-0.012330674768958105
2010-07-19,38327,39300,38181,39057,305215,0.0012561525840852905
2010-07-20,39300,39300,38716,38911,267819,-0.0037381263281870414
2010-07-21,39154,39446,39057,39300,348367,0.009997173035902529
2010-07-22,39397,39592,38327,38814,445443,-0.012366412213740463
2010-07-23,39446,41002,39251,40662,1286744,0.047611686504869466
2010-07-26,41197,41634,40418,40711,733219,0.0012050563179382134
2010-07-27,40856,40954,39786,39933,514046,-0.019110314165704634
2010-07-28,39883,40175,39397,39689,360312,-0.006110234643027068
2010-07-29,39689,40516,39300,39446,573230,-0.006122603240192537
2010-07-30,39592,39689,38716,39008,405650,-0.011103787456269276
2010-08-02,39105,40029,39105,39981,390292,0.024943601312551245
2010-08-03,40467,40759,39738,40565,547587,0.014606938295690375
2010-08-04,41051,41294,40175,40516,792969,-0.001207937877480636
2010-08-05,40856,42461,40564,42365,2035575,0.04563629183532436
2010-08-06,42413,43434,41780,43337,1196721,0.02294346748495224
2010-08-09,43191,43385,42705,43289,635973,-0.0011075985878118422
2010-08-10,43483,43823,42753,43678,755224,0.008986116565409263
2010-08-11,43337,43385,41732,42121,749202,-0.03564723659508218
2010-08-12,41148,42559,40954,41538,704397,-0.013841076897509574
2010-08-13,42072,42559,41780,42365,521796,0.01990948047570895
2010-08-16,42218,43094,41489,42948,494832,0.013761359612888047
2010-08-17,42996,43775,42559,43581,807943,0.014738753841855301
2010-08-18,43872,44553,43434,43435,892334,-0.00335008375209378
2010-08-19,43726,44066,42656,42851,635565,-0.013445378151260456
2010-08-20,42461,43872,42072,43824,671341,0.02270658794427205
2010-08-23,44261,45720,43920,45477,1520243,0.03771905805038345
2010-08-24,45428,46012,44893,44894,1004867,-0.012819667084460251
2010-08-25,44456,44991,43337,43435,760698,-0.03249877489196773
2010-08-26,43629,43920,42121,42365,825933,-0.02463451133878214
2010-08-27,41926,43337,41634,43289,759291,0.02181045674495463
2010-08-30,43775,44066,43142,43532,445037,0.0056134352837904355
2010-08-31,43045,44261,42315,43337,893306,-0.004479463383258331
2010-09-01,44115,45282,44018,45234,1330316,0.04377321918914556
2010-09-02,45428,45817,44942,44942,912357,-0.006455321218552412
2010-09-03,45185,46887,45136,45915,1532285,0.021650126830136562
2010-09-06,43775,44650,43045,44407,2130414,-0.03284329739736469
2010-09-07,44261,44893,43775,44067,725653,-0.007656450559596406
2010-09-08,43969,44018,42802,42900,765291,-0.026482401797263244
2010-09-09,43288,44066,43240,44018,600602,0.026060606060606117
2010-09-10,44456,45623,44261,45040,704038,0.023217774546776315
2010-09-13,44845,44845,42364,42365,2233959,-0.05939165186500883
2010-09-14,42802,43094,41829,42073,936523,-0.006892482001652267
2010-09-15,42510,43288,42413,42900,563496,0.019656311648800884
2010-09-16,43385,44212,41586,42024,1847330,-0.020419580419580474
2010-09-17,41634,41926,40467,41586,1222837,-0.010422615648201017
2010-09-20,41051,41343,40856,41246,671891,-0.00817582840378972
2010-09-24,41586,42315,41343,42316,642213,0.02594190951849873
2010-09-27,42607,43872,42510,43629,1025446,0.03102845259476328
2010-09-28,43775,44115,43434,43629,653456,0.0
2010-09-29,43629,43726,42607,42948,1069687,-0.015608883999174816
2010-09-30,42802,43288,42705,42802,454667,-0.003399459811865513
