Date,Open,High,Low,Close,Volume,Change
2010-03-19,69100,69500,68300,68700,87472,-0.005788712011577379
2010-03-22,68900,69900,67900,69000,77863,0.004366812227074135
2010-03-23,69500,69500,68000,68400,80971,-0.008695652173912993
2010-03-24,68800,69300,68200,68500,91368,0.0014619883040936088
2010-03-25,68600,69300,68100,68800,103077,0.004379562043795637
2010-03-26,69200,69200,68200,68300,53030,-0.007267441860465129
2010-03-29,67900,68400,67400,67900,80521,-0.005856515373352855
2010-03-30,68300,68300,66800,68300,104676,0.00589101620029453
2010-03-31,68600,68600,66500,67400,86343,-0.013177159590043952
2010-04-01,67100,69000,65900,68600,254830,0.017804154302670572
2010-04-02,68700,69500,67800,69500,91470,0.013119533527696792
2010-04-05,69300,69800,68700,69100,377787,-0.0057553956834532904
2010-04-06,69000,70400,68000,68700,85387,-0.005788712011577379
2010-04-07,69000,69000,67500,68000,120865,-0.010189228529839833
2010-04-08,67700,68000,66100,66100,256701,-0.027941176470588247
2010-04-09,66500,66900,65500,66500,96880,0.00605143721633894
2010-04-12,66400,66400,64900,65700,98918,-0.012030075187969946
2010-04-13,65700,65700,64300,65500,109978,-0.0030441400304414
2010-04-14,65500,67000,65200,67000,96837,0.022900763358778553
2010-04-15,67000,68500,66100,68500,85267,0.02238805970149249
2010-04-16,68000,68300,66900,68300,77551,-0.0029197080291970545
2010-04-19,67400,68800,67200,68500,135050,0.002928257686676483
2010-04-20,68500,69000,68100,69000,58576,0.007299270072992803
2010-04-21,69300,69500,68500,69000,81750,0.0
2010-04-22,69300,69300,68300,69000,42255,0.0
2010-04-23,69200,69300,68700,68900,37649,-0.0014492753623188692
2010-04-26,69100,69700,68300,69000,56831,0.0014513788098693414
2010-04-27,68600,69400,67600,69000,89989,0.0
2010-04-28,67700,68200,67000,68200,104260,-0.011594202898550732
2010-04-29,68000,68000,66800,68000,58473,-0.0029325513196480912
2010-04-30,67500,68200,66300,66600,112324,-0.020588235294117685
2010-05-03,67100,69500,66900,69000,509057,0.03603603603603611
2010-05-04,71700,75600,71100,75300,1018963,0.09130434782608687
2010-05-06,74000,78200,73900,76400,389869,0.014608233731739695
2010-05-07,74800,80200,73900,79500,366437,0.04057591623036649
2010-05-10,79500,79800,77100,78300,371886,-0.015094339622641506
2010-05-11,78300,80700,76100,77500,275125,-0.010217113665389577
2010-05-12,78200,81200,76000,81200,301510,0.04774193548387107
2010-05-13,81700,84000,81700,82500,979912,0.016009852216748666
2010-05-14,82500,83300,80500,81000,217944,-0.018181818181818188
2010-05-17,79300,82000,78800,81000,152597,0.0
2010-05-18,82200,83400,79200,81400,261205,0.004938271604938205
2010-05-19,80000,81900,79400,81200,182146,-0.002457002457002422
2010-05-20,80500,81200,78900,80300,150089,-0.011083743842364546
2010-05-24,79800,80000,77000,79700,118921,-0.007471980074719831
2010-05-25,78400,79300,74900,78900,161444,-0.010037641154328703
2010-05-26,78300,79100,76900,78200,118739,-0.008871989860583018
2010-05-27,78000,79000,75200,75600,252567,-0.03324808184143224
2010-05-28,75700,76900,71900,73300,405736,-0.030423280423280463
2010-05-31,74500,78600,74300,78600,432674,0.07230559345156884
2010-06-01,79400,80000,76900,77800,197531,-0.010178117048346036
2010-06-03,79000,81200,77500,78500,245194,0.008997429305912519
2010-06-04,78500,78700,76800,78200,205421,-0.003821656050955413
2010-06-07,76100,78500,75200,78200,137235,0.0
2010-06-08,78300,84000,77300,83500,280396,0.06777493606138107
2010-06-09,84400,87600,82700,84300,359599,0.009580838323353325
2010-06-10,85000,85100,82100,84700,175181,0.004744958481613271
2010-06-11,85200,85200,81200,83200,349058,-0.017709563164108655
2010-06-14,83200,85700,82100,85500,290470,0.027644230769230838
2010-06-15,85600,86700,83900,85000,316942,-0.005847953216374324
2010-06-16,85400,86300,84400,84900,290986,-0.0011764705882353343
2010-06-17,85400,85400,82900,84400,182805,-0.005889281507656108
2010-06-18,84200,85400,84000,85000,145416,0.007109004739336511
2010-06-21,85600,87200,84400,86300,208395,0.015294117647058902
2010-06-22,85700,87100,85700,86600,98315,0.0034762456546928444
2010-06-23,86200,86500,83400,84100,177738,-0.02886836027713624
2010-06-24,84400,84800,83600,83700,115308,-0.0047562425683710385
2010-06-25,83600,85500,83200,84700,90996,0.01194743130227005
2010-06-28,84100,85700,84100,85300,70475,0.007083825265643551
2010-06-29,85100,85900,82700,83900,80886,-0.016412661195779554
2010-06-30,82800,84900,82700,84600,74434,0.008343265792610355
2010-07-01,83600,84600,80900,82000,108563,-0.030732860520094607
2010-07-02,81700,82600,79800,79800,120909,-0.02682926829268295
2010-07-05,81200,83500,80000,83100,83123,0.041353383458646586
2010-07-06,83000,84000,82600,83300,69287,0.002406738868832692
2010-07-07,84000,84100,82500,82500,65448,-0.009603841536614643
2010-07-08,83500,84000,82700,82700,39545,0.00242424242424244
2010-07-09,83700,83900,82000,83900,52593,0.0145102781136639
2010-07-12,84900,85000,84100,84500,54958,0.007151370679380209
2010-07-13,85000,85000,83500,83800,81033,-0.008284023668639007
2010-07-14,83800,84400,82200,82800,170654,-0.011933174224343701
2010-07-15,82400,83300,82400,82700,186280,-0.0012077294685990392
2010-07-16,83200,83500,81800,82500,88315,-0.00241837968561065
2010-07-19,80900,82500,80900,81400,52171,-0.013333333333333308
2010-07-20,82000,84600,81900,83500,107364,0.025798525798525818
2010-07-21,84200,84500,83000,84500,83344,0.011976047904191711
2010-07-22,85000,86000,84200,85000,187906,0.00591715976331364
2010-07-23,86300,86600,85000,85700,95882,0.008235294117647118
2010-07-26,85100,86600,85100,85500,84554,-0.002333722287047868
2010-07-27,85900,86300,85000,85000,82504,-0.005847953216374324
2010-07-28,85800,85800,83900,83900,46114,-0.012941176470588234
2010-07-29,83900,84500,82200,83800,69915,-0.0011918951132300348
2010-07-30,84500,85700,83800,85000,70257,0.014319809069212486
2010-08-02,84900,86200,84800,86000,61237,0.0117647058823529
2010-08-03,86600,87100,80000,80000,263829,-0.06976744186046513
2010-08-04,80800,81500,77300,79000,356324,-0.012499999999999956
2010-08-05,79500,80200,78800,79100,89228,0.0012658227848101333
2010-08-06,79600,79600,77900,78300,78927,-0.010113780025284402
2010-08-09,78100,79100,75100,75200,239304,-0.03959131545338446
2010-08-10,75700,76000,74000,74900,213581,-0.003989361702127714
2010-08-11,75000,75600,72800,72800,168675,-0.028037383177570097
2010-08-12,72000,74100,71500,73000,103693,0.0027472527472527375
2010-08-13,73500,73900,72800,73300,103881,0.004109589041095818
2010-08-16,73300,74500,73100,73800,122803,0.006821282401091366
2010-08-17,74300,75900,74200,74900,203428,0.01490514905149043
2010-08-18,75000,75200,71700,72800,232336,-0.028037383177570097
2010-08-19,72800,74200,72800,73800,198023,0.013736263736263687
2010-08-20,73800,74600,73100,73100,113441,-0.009485094850948506
2010-08-23,73300,74200,72200,73100,66787,0.0
2010-08-24,73200,73300,68400,68400,248751,-0.06429548563611487
2010-08-25,68400,70500,67600,69000,131563,0.00877192982456143
2010-08-26,70100,72500,70100,71500,328378,0.03623188405797095
2010-08-27,71600,72800,71400,71500,137000,0.0
2010-08-30,72300,72800,70200,71400,77342,-0.0013986013986013734
2010-08-31,70700,71200,69000,70300,152492,-0.01540616246498594
2010-09-01,70300,72600,70200,72200,105618,0.027027027027026973
2010-09-02,73000,73000,70500,72000,175887,-0.0027700831024930483
2010-09-03,72900,73400,71300,71500,117849,-0.00694444444444442
2010-09-06,72000,72200,70300,70700,113092,-0.01118881118881121
2010-09-07,70700,71400,68800,69800,191485,-0.012729844413012725
2010-09-08,70000,70200,68400,69800,242202,0.0
2010-09-09,70400,71000,68300,68800,158190,-0.014326647564469885
2010-09-10,69100,69900,68000,69900,196650,0.015988372093023173
2010-09-13,71100,71700,70200,71500,241382,0.022889842632331847
