Date,Open,High,Low,Close,Volume,Change
2017-03-30,29800,30350,29500,30050,107311,0.008389261744966348
2017-03-31,30150,30500,29600,29800,57158,-0.008319467554076532
2017-04-03,29750,30400,29550,30000,59462,0.006711409395973256
2017-04-04,30000,30600,30000,30550,79919,0.018333333333333313
2017-04-05,30400,30700,29950,30550,69151,0.0
2017-04-06,30600,31250,30000,31100,114854,0.018003273322422242
2017-04-07,31200,31750,31150,31650,82831,0.01768488745980701
2017-04-10,31900,31950,30500,31000,88025,-0.020537124802527673
2017-04-11,31000,32000,31000,32000,142986,0.032258064516129004
2017-04-12,31950,32550,31500,32550,122227,0.01718749999999991
2017-04-13,32300,32500,31250,31300,112908,-0.03840245775729645
2017-04-14,31300,31700,30450,31400,91666,0.0031948881789136685
2017-04-17,31600,31850,31200,31600,42098,0.006369426751592355
2017-04-18,31250,31600,31000,31150,43878,-0.014240506329113889
2017-04-19,30850,31500,30850,30950,40679,-0.006420545746388395
2017-04-20,31350,31800,31100,31650,88485,0.022617124394184174
2017-04-21,31650,32000,31200,31550,80462,-0.003159557661927326
2017-04-24,31750,32450,31750,32300,93682,0.023771790808240878
2017-04-25,32300,32650,31950,32350,69673,0.001547987616099089
2017-04-26,32600,33600,31450,32100,201206,-0.007727975270479082
2017-04-27,32400,32400,31350,32150,152696,0.0015576323987538387
2017-04-28,32150,32500,31850,32400,94488,0.007776049766718529
2017-05-02,32500,32800,32450,32550,72136,0.004629629629629539
2017-05-04,32750,33350,32600,33250,110036,0.021505376344086002
2017-05-08,33500,33550,33000,33150,54273,-0.003007518796992459
2017-05-10,33150,33350,32700,33000,92924,-0.004524886877828038
2017-05-11,33000,33400,32500,33000,64006,0.0
2017-05-12,33000,33300,32750,33300,65686,0.009090909090909038
2017-05-15,33350,33350,32350,32650,86887,-0.019519519519519468
2017-05-16,32650,32750,32100,32700,84994,0.0015313935681469104
2017-05-17,32350,32600,32200,32600,43546,-0.003058103975535187
2017-05-18,32100,32900,32100,32900,51799,0.009202453987730008
2017-05-19,33000,33000,32550,32650,39648,-0.0075987841945288626
2017-05-22,32800,33400,32050,33300,113210,0.019908116385911168
2017-05-23,33100,33700,33100,33500,133041,0.006006006006006093
2017-05-24,33800,34950,33750,34950,183609,0.0432835820895523
2017-05-25,35000,35300,33500,35000,123707,0.0014306151645206988
2017-05-26,35400,36400,35350,36350,160530,0.03857142857142848
2017-05-29,36200,36300,35700,35900,91852,-0.012379642365887178
2017-05-30,36000,36750,35950,36600,83690,0.01949860724233976
2017-05-31,36600,36900,35950,36600,87409,0.0
2017-06-01,36250,36500,35550,35750,65018,-0.023224043715846965
2017-06-02,35750,36650,35750,36450,37430,0.019580419580419672
2017-06-05,36300,36850,36050,36500,48564,0.00137174211248281
2017-06-07,36600,37650,36550,37500,129975,0.027397260273972712
2017-06-08,38000,39000,37950,38100,188621,0.016000000000000014
2017-06-09,36500,38050,36200,38050,1615777,-0.001312335958005284
2017-06-12,37800,37800,36350,36500,246143,-0.04073587385019706
2017-06-13,37000,38250,36900,37350,195958,0.023287671232876672
2017-06-14,38150,38500,37650,38100,171047,0.02008032128514059
2017-06-15,38500,39650,38300,39000,268386,0.023622047244094446
2017-06-16,39000,39500,37000,39250,119190,0.0064102564102563875
2017-06-19,39250,39600,38500,39400,140769,0.003821656050955413
2017-06-20,39900,39900,39250,39500,98336,0.002538071065989911
2017-06-21,39550,39850,37900,39750,146551,0.006329113924050667
2017-06-22,39750,40250,39500,39900,152574,0.0037735849056603765
2017-06-23,40000,40500,39450,39600,83409,-0.007518796992481258
2017-06-26,39650,39750,38000,38750,122749,-0.02146464646464652
2017-06-27,39250,39900,39050,39900,88451,0.029677419354838808
2017-06-28,40000,40200,39000,39200,87505,-0.01754385964912286
2017-06-29,39400,39650,38800,39000,74967,-0.005102040816326481
2017-06-30,38950,39100,38350,38850,96801,-0.0038461538461538325
2017-07-03,39200,39300,37650,38850,127771,0.0
2017-07-04,38550,38550,36800,36800,217817,-0.052767052767052736
2017-07-05,36800,37300,36750,36900,122876,0.0027173913043478937
2017-07-06,37350,37900,36950,37500,105587,0.016260162601626105
2017-07-07,37900,38950,37450,38350,139118,0.022666666666666613
2017-07-10,38650,38700,37350,37950,75033,-0.010430247718383301
2017-07-11,38000,38650,37950,38350,85421,0.010540184453228019
2017-07-12,38500,38900,37750,38650,74898,0.007822685788787531
2017-07-13,38800,39150,38000,38000,105761,-0.01681759379042691
2017-07-14,38000,38300,37100,37500,88852,-0.013157894736842146
2017-07-17,37500,37950,37350,37550,46216,0.0013333333333334085
2017-07-18,37600,38350,37600,38100,64037,0.01464713715046595
2017-07-19,38500,38500,37600,38300,72841,0.005249343832020914
2017-07-20,38700,38700,37800,38050,74054,-0.00652741514360311
2017-07-21,38300,38300,37500,38050,70369,0.0
2017-07-24,38300,38350,38050,38250,68987,0.005256241787122251
2017-07-25,38500,38750,37700,38000,93549,-0.006535947712418277
2017-07-26,37950,37950,36150,36600,153718,-0.0368421052631579
2017-07-27,36500,37350,35950,37100,76376,0.013661202185792254
2017-07-28,37100,37200,36200,36500,57149,-0.016172506738544423
2017-07-31,36050,36600,35700,35800,67841,-0.019178082191780854
2017-08-01,35750,37150,35750,36900,87379,0.030726256983240274
2017-08-02,37000,38200,36950,37850,69932,0.0257452574525745
2017-08-03,38450,38500,36650,36750,169350,-0.029062087186261576
2017-08-04,37900,38750,37400,37850,255155,0.029931972789115635
2017-08-07,38200,38250,37600,37850,89789,0.0
2017-08-08,38000,39550,38000,39500,341678,0.04359313077939242
2017-08-09,39350,39950,38900,39200,150200,-0.0075949367088608
2017-08-10,39000,39400,37750,39100,91761,-0.0025510204081632404
2017-08-11,38500,38850,37600,38250,95441,-0.021739130434782594
2017-08-14,38400,38700,37600,38050,67804,-0.005228758169934622
2017-08-16,38000,38850,38000,38250,65816,0.005256241787122251
2017-08-17,38250,38850,37600,38850,88393,0.015686274509803866
2017-08-18,38500,39000,37750,38550,78381,-0.007722007722007707
2017-08-21,38550,38900,37500,38750,145537,0.005188067444876765
2017-08-22,38800,38950,38000,38250,89547,-0.012903225806451646
2017-08-23,38450,39000,38400,39000,74969,0.019607843137254832
